ID,State,Site,Treatment,Ex.Cont.Number,Date,Year,SolarDay,Period,Taxa,Abundance
212,CT,Hammo,Exclosure,1,8/25/2015,2015,247,4,Orthoptera,0
213,CT,Hammo,Exclosure,2,8/25/2015,2015,247,4,Orthoptera,0
255,CT,Hammo,Control,3,8/25/2015,2015,247,4,Orthoptera,0
259,CT,Hammo,Exclosure,3,8/25/2015,2015,247,4,Orthoptera,0
102,NJ,Forsythe,Control,1,8/26/2015,2015,248,4,Orthoptera,0
103,NJ,Forsythe,Control,2,8/26/2015,2015,248,4,Orthoptera,0
113,NJ,Forsythe,Exclosure,1,8/26/2015,2015,248,4,Orthoptera,1
114,NJ,Forsythe,Exclosure,2,8/26/2015,2015,248,4,Orthoptera,1
266,NJ,Forsythe,Control,3,8/26/2015,2015,248,4,Orthoptera,21
267,NJ,Forsythe,Exclosure,3,8/26/2015,2015,248,4,Orthoptera,1
75,NH,Chapman,Control,1,8/27/2015,2015,249,4,Orthoptera,1
76,NH,Chapman,Control,2,8/27/2015,2015,249,4,Orthoptera,0
87,NH,Chapman,Exclosure,1,8/27/2015,2015,249,4,Orthoptera,0
88,NH,Chapman,Exclosure,2,8/27/2015,2015,249,4,Orthoptera,0
268,NH,Chapman,Control,3,8/27/2015,2015,249,4,Orthoptera,0
269,NH,Chapman,Exclosure,3,8/27/2015,2015,249,4,Orthoptera,0
148,ME,Rachel Carson,Control,1,8/31/2015,2015,253,4,Orthoptera,0
162,ME,Rachel Carson,Control,2,8/31/2015,2015,253,4,Orthoptera,0
176,ME,Rachel Carson,Exclosure,1,8/31/2015,2015,253,4,Orthoptera,0
177,ME,Rachel Carson,Exclosure,2,8/31/2015,2015,253,4,Orthoptera,0
270,ME,Rachel Carson,Exclosure,3,8/31/2015,2015,253,4,Orthoptera,0
273,ME,Rachel Carson,Control,3,8/31/2015,2015,253,4,Orthoptera,0
11,ME,Asparagus,Control,1,9/4/2015,2015,257,4,Orthoptera,0
12,ME,Asparagus,Control,2,9/4/2015,2015,257,4,Orthoptera,0
22,ME,Asparagus,Exclosure,1,9/4/2015,2015,257,4,Orthoptera,0
23,ME,Asparagus,Exclosure,2,9/4/2015,2015,257,4,Orthoptera,0
45,ME,Bunny,Control,1,9/4/2015,2015,257,4,Orthoptera,0
46,ME,Bunny,Control,2,9/4/2015,2015,257,4,Orthoptera,0
59,ME,Bunny,Exclosure,1,9/4/2015,2015,257,4,Orthoptera,1
60,ME,Bunny,Exclosure,2,9/4/2015,2015,257,4,Orthoptera,0
274,ME,Asparagus,Exclosure,3,9/4/2015,2015,257,4,Orthoptera,0
275,ME,Bunny,Control,3,9/4/2015,2015,257,4,Orthoptera,0
280,ME,Bunny,Exclosure,3,9/4/2015,2015,257,4,Orthoptera,0
281,ME,Asparagus,Control,3,9/4/2015,2015,257,4,Orthoptera,0
286,ME,Asparagus,Control,1,5/28/2014,2014,158,1,Hemiptera,2
287,ME,Asparagus,Control,2,5/28/2014,2014,158,1,Hemiptera,0
288,ME,Asparagus,Control,3,5/28/2014,2014,158,1,Hemiptera,0
291,ME,Asparagus,Control,3,5/28/2014,2014,158,1,Hemiptera,2
292,ME,Bunny,Control,3,5/28/2014,2014,158,1,Hemiptera,0
293,ME,Asparagus,Control,1,5/28/2014,2014,158,1,Hemiptera,0
294,ME,Asparagus,Control,2,5/28/2014,2014,158,1,Hemiptera,0
295,ME,Bunny,Control,3,5/28/2014,2014,158,1,Hemiptera,3
307,ME,Bunny,Control,1,5/28/2014,2014,158,1,Hemiptera,0
308,ME,Bunny,Control,2,5/28/2014,2014,158,1,Hemiptera,5
314,ME,Bunny,Control,1,5/28/2014,2014,158,1,Hemiptera,0
315,ME,Bunny,Control,2,5/28/2014,2014,158,1,Hemiptera,0
298,ME,Rachel Carson,Control,3,6/6/2014,2014,167,1,Hemiptera,50
299,NH,Chapman,Control,3,6/6/2014,2014,167,1,Hemiptera,1
301,NH,Chapman,Control,3,6/6/2014,2014,167,1,Hemiptera,4
302,ME,Rachel Carson,Control,3,6/6/2014,2014,167,1,Hemiptera,221
320,NH,Chapman,Control,1,6/6/2014,2014,167,1,Hemiptera,0
321,NH,Chapman,Control,2,6/6/2014,2014,167,1,Hemiptera,0
324,NH,Chapman,Control,1,6/6/2014,2014,167,1,Hemiptera,4
325,NH,Chapman,Control,2,6/6/2014,2014,167,1,Hemiptera,4
341,ME,Rachel Carson,Control,2,6/6/2014,2014,167,1,Hemiptera,65
344,ME,Rachel Carson,Control,1,6/6/2014,2014,167,1,Hemiptera,33
345,ME,Rachel Carson,Control,1,6/6/2014,2014,167,1,Hemiptera,169
346,ME,Rachel Carson,Control,2,6/6/2014,2014,167,1,Hemiptera,250
300,CT,Barn Island,Control,1,6/10/2014,2014,171,1,Hemiptera,61
303,CT,Barn Island,Control,1,6/10/2014,2014,171,1,Hemiptera,13
304,CT,Barn Island,Control,3,6/10/2014,2014,171,1,Hemiptera,23
305,CT,Barn Island,Control,3,6/10/2014,2014,171,1,Hemiptera,72
380,CT,Barn Island,Control,2,6/10/2014,2014,171,1,Hemiptera,56
381,CT,Barn Island,Control,2,6/10/2014,2014,171,1,Hemiptera,14
306,CT,Hammo,Control,3,6/11/2014,2014,172,1,Hemiptera,238
309,RI,Sachuest,Control,3,6/11/2014,2014,172,1,Hemiptera,52
312,RI,Sachuest,Control,3,6/11/2014,2014,172,1,Hemiptera,11
313,CT,Hammo,Control,3,6/11/2014,2014,172,1,Hemiptera,83
334,CT,Hammo,Control,1,6/11/2014,2014,172,1,Hemiptera,36
335,CT,Hammo,Control,2,6/11/2014,2014,172,1,Hemiptera,23
339,CT,Hammo,Control,1,6/11/2014,2014,172,1,Hemiptera,138
340,CT,Hammo,Control,2,6/11/2014,2014,172,1,Hemiptera,58
349,RI,Sachuest,Control,1,6/11/2014,2014,172,1,Hemiptera,12
350,RI,Sachuest,Control,2,6/11/2014,2014,172,1,Hemiptera,31
353,RI,Sachuest,Control,1,6/11/2014,2014,172,1,Hemiptera,36
354,RI,Sachuest,Control,2,6/11/2014,2014,172,1,Hemiptera,22
316,NJ,Forsythe,Control,3,6/12/2014,2014,173,1,Hemiptera,164
317,NJ,Forsythe,Control,3,6/12/2014,2014,173,1,Hemiptera,366
328,NJ,Forsythe,Control,1,6/12/2014,2014,173,1,Hemiptera,148
333,NJ,Forsythe,Control,1,6/12/2014,2014,173,1,Hemiptera,123
357,NJ,Forsythe,Control,2,6/12/2014,2014,173,1,Hemiptera,157
358,NJ,Forsythe,Control,2,6/12/2014,2014,173,1,Hemiptera,190
1,ME,Asparagus,Control,1,6/27/2014,2014,188,2,Hemiptera,14
2,ME,Asparagus,Control,2,6/27/2014,2014,188,2,Hemiptera,5
13,ME,Asparagus,Exclosure,2,6/27/2014,2014,188,2,Hemiptera,5
35,ME,Bunny,Control,1,6/27/2014,2014,188,2,Hemiptera,1
36,ME,Bunny,Control,2,6/27/2014,2014,188,2,Hemiptera,0
47,ME,Bunny,Exclosure,1,6/27/2014,2014,188,2,Hemiptera,1
48,ME,Bunny,Exclosure,2,6/27/2014,2014,188,2,Hemiptera,0
58,ME,Bunny,Exclosure,3,6/27/2014,2014,188,2,Hemiptera,0
61,ME,Asparagus,Exclosure,3,6/27/2014,2014,188,2,Hemiptera,4
63,ME,Asparagus,Control,3,6/27/2014,2014,188,2,Hemiptera,17
66,ME,Bunny,Control,3,6/27/2014,2014,188,2,Hemiptera,0
282,ME,Asparagus,Exclosure,1,6/27/2014,2014,188,2,Hemiptera,2
62,NH,Chapman,Control,2,6/28/2014,2014,189,2,Hemiptera,1
69,NH,Chapman,Control,3,6/28/2014,2014,189,2,Hemiptera,1
74,ME,Rachel Carson,Control,3,6/28/2014,2014,189,2,Hemiptera,0
77,NH,Chapman,Exclosure,3,6/28/2014,2014,189,2,Hemiptera,3
78,NH,Chapman,Exclosure,2,6/28/2014,2014,189,2,Hemiptera,0
82,ME,Rachel Carson,Exclosure,3,6/28/2014,2014,189,2,Hemiptera,0
150,ME,Rachel Carson,Control,2,6/28/2014,2014,189,2,Hemiptera,0
159,ME,Rachel Carson,Control,1,6/28/2014,2014,189,2,Hemiptera,0
164,ME,Rachel Carson,Exclosure,1,6/28/2014,2014,189,2,Hemiptera,0
165,ME,Rachel Carson,Exclosure,2,6/28/2014,2014,189,2,Hemiptera,0
284,NH,Chapman,Control,1,6/28/2014,2014,189,2,Hemiptera,0
285,NH,Chapman,Exclosure,1,6/28/2014,2014,189,2,Hemiptera,0
29,CT,Barn Island,Exclosure,1,6/30/2014,2014,191,2,Hemiptera,0
86,CT,Barn Island,Exclosure,3,6/30/2014,2014,191,2,Hemiptera,7
89,RI,Sachuest,Exclosure,3,6/30/2014,2014,191,2,Hemiptera,0
90,RI,Sachuest,Control,3,6/30/2014,2014,191,2,Hemiptera,1
94,CT,Barn Island,Control,3,6/30/2014,2014,191,2,Hemiptera,0
180,RI,Sachuest,Control,1,6/30/2014,2014,191,2,Hemiptera,1
181,RI,Sachuest,Control,2,6/30/2014,2014,191,2,Hemiptera,3
194,RI,Sachuest,Exclosure,1,6/30/2014,2014,191,2,Hemiptera,2
195,RI,Sachuest,Exclosure,2,6/30/2014,2014,191,2,Hemiptera,0
262,CT,Barn Island,Control,2,6/30/2014,2014,191,2,Hemiptera,0
264,CT,Barn Island,Control,1,6/30/2014,2014,191,2,Hemiptera,1
382,CT,Barn Island,Control,2,6/30/2014,2014,191,2,Hemiptera,0
91,NJ,Forsythe,Control,1,7/1/2014,2014,192,2,Hemiptera,7
96,NJ,Forsythe,Exclosure,3,7/1/2014,2014,192,2,Hemiptera,21
104,CT,Hammo,Exclosure,3,7/1/2014,2014,192,2,Hemiptera,22
105,NJ,Forsythe,Exclosure,2,7/1/2014,2014,192,2,Hemiptera,10
106,CT,Hammo,Control,3,7/1/2014,2014,192,2,Hemiptera,12
108,NJ,Forsythe,Control,3,7/1/2014,2014,192,2,Hemiptera,22
117,CT,Hammo,Control,1,7/1/2014,2014,192,2,Hemiptera,5
118,CT,Hammo,Control,2,7/1/2014,2014,192,2,Hemiptera,1
132,CT,Hammo,Exclosure,1,7/1/2014,2014,192,2,Hemiptera,11
133,CT,Hammo,Exclosure,2,7/1/2014,2014,192,2,Hemiptera,13
278,NJ,Forsythe,Control,2,7/1/2014,2014,192,2,Hemiptera,2
279,NJ,Forsythe,Exclosure,1,7/1/2014,2014,192,2,Hemiptera,4
3,ME,Asparagus,Control,1,7/30/2014,2014,221,3,Hemiptera,35
4,ME,Asparagus,Control,2,7/30/2014,2014,221,3,Hemiptera,77
14,ME,Asparagus,Exclosure,1,7/30/2014,2014,221,3,Hemiptera,48
15,ME,Asparagus,Exclosure,2,7/30/2014,2014,221,3,Hemiptera,16
37,ME,Bunny,Control,1,7/30/2014,2014,221,3,Hemiptera,67
38,ME,Bunny,Control,2,7/30/2014,2014,221,3,Hemiptera,139
49,ME,Bunny,Exclosure,1,7/30/2014,2014,221,3,Hemiptera,102
50,ME,Bunny,Exclosure,2,7/30/2014,2014,221,3,Hemiptera,157
110,ME,Bunny,Exclosure,3,7/30/2014,2014,221,3,Hemiptera,108
115,ME,Asparagus,Exclosure,3,7/30/2014,2014,221,3,Hemiptera,27
121,ME,Asparagus,Control,3,7/30/2014,2014,221,3,Hemiptera,69
124,ME,Bunny,Control,3,7/30/2014,2014,221,3,Hemiptera,73
64,NH,Chapman,Control,1,7/31/2014,2014,222,3,Hemiptera,65
65,NH,Chapman,Control,2,7/31/2014,2014,222,3,Hemiptera,142
79,NH,Chapman,Exclosure,1,7/31/2014,2014,222,3,Hemiptera,81
80,NH,Chapman,Exclosure,2,7/31/2014,2014,222,3,Hemiptera,28
125,NH,Chapman,Control,3,7/31/2014,2014,222,3,Hemiptera,57
130,ME,Rachel Carson,Control,3,7/31/2014,2014,222,3,Hemiptera,85
131,NH,Chapman,Exclosure,3,7/31/2014,2014,222,3,Hemiptera,91
134,ME,Rachel Carson,Exclosure,3,7/31/2014,2014,222,3,Hemiptera,460
152,ME,Rachel Carson,Control,2,7/31/2014,2014,222,3,Hemiptera,190
157,ME,Rachel Carson,Control,1,7/31/2014,2014,222,3,Hemiptera,11
166,ME,Rachel Carson,Exclosure,1,7/31/2014,2014,222,3,Hemiptera,774
167,ME,Rachel Carson,Exclosure,2,7/31/2014,2014,222,3,Hemiptera,345
24,CT,Barn Island,Control,1,8/4/2014,2014,226,3,Hemiptera,48
30,CT,Barn Island,Exclosure,1,8/4/2014,2014,226,3,Hemiptera,13
31,CT,Barn Island,Exclosure,2,8/4/2014,2014,226,3,Hemiptera,10
135,CT,Barn Island,Control,3,8/4/2014,2014,226,3,Hemiptera,47
140,CT,Barn Island,Exclosure,3,8/4/2014,2014,226,3,Hemiptera,10
141,RI,Sachuest,Control,3,8/4/2014,2014,226,3,Hemiptera,16
147,RI,Sachuest,Exclosure,3,8/4/2014,2014,226,3,Hemiptera,11
182,RI,Sachuest,Control,2,8/4/2014,2014,226,3,Hemiptera,13
184,RI,Sachuest,Control,1,8/4/2014,2014,226,3,Hemiptera,7
197,RI,Sachuest,Exclosure,1,8/4/2014,2014,226,3,Hemiptera,1
198,RI,Sachuest,Exclosure,2,8/4/2014,2014,226,3,Hemiptera,23
92,NJ,Forsythe,Control,1,8/5/2014,2014,227,3,Hemiptera,38
93,NJ,Forsythe,Control,2,8/5/2014,2014,227,3,Hemiptera,64
107,NJ,Forsythe,Exclosure,2,8/5/2014,2014,227,3,Hemiptera,18
119,CT,Hammo,Control,1,8/5/2014,2014,227,3,Hemiptera,138
120,CT,Hammo,Control,2,8/5/2014,2014,227,3,Hemiptera,214
122,CT,Hammo,Control,3,8/5/2014,2014,227,3,Hemiptera,23
123,CT,Hammo,Exclosure,1,8/5/2014,2014,227,3,Hemiptera,308
128,CT,Hammo,Exclosure,2,8/5/2014,2014,227,3,Hemiptera,196
129,CT,Hammo,Exclosure,3,8/5/2014,2014,227,3,Hemiptera,210
153,NJ,Forsythe,Control,3,8/5/2014,2014,227,3,Hemiptera,80
155,NJ,Forsythe,Exclosure,3,8/5/2014,2014,227,3,Hemiptera,38
271,NJ,Forsythe,Exclosure,1,8/5/2014,2014,227,3,Hemiptera,44
5,ME,Asparagus,Control,1,8/19/2014,2014,241,4,Hemiptera,2
6,ME,Asparagus,Control,2,8/19/2014,2014,241,4,Hemiptera,0
16,ME,Asparagus,Exclosure,1,8/19/2014,2014,241,4,Hemiptera,2
17,ME,Asparagus,Exclosure,2,8/19/2014,2014,241,4,Hemiptera,0
39,ME,Bunny,Control,1,8/19/2014,2014,241,4,Hemiptera,8
40,ME,Bunny,Control,2,8/19/2014,2014,241,4,Hemiptera,7
51,ME,Bunny,Exclosure,1,8/19/2014,2014,241,4,Hemiptera,49
52,ME,Bunny,Exclosure,2,8/19/2014,2014,241,4,Hemiptera,31
170,ME,Asparagus,Control,3,8/19/2014,2014,241,4,Hemiptera,3
175,ME,Asparagus,Exclosure,3,8/19/2014,2014,241,4,Hemiptera,2
178,ME,Bunny,Control,3,8/19/2014,2014,241,4,Hemiptera,12
183,ME,Bunny,Exclosure,3,8/19/2014,2014,241,4,Hemiptera,20
67,NH,Chapman,Control,1,8/20/2014,2014,242,4,Hemiptera,97
68,NH,Chapman,Control,2,8/20/2014,2014,242,4,Hemiptera,216
81,NH,Chapman,Exclosure,2,8/20/2014,2014,242,4,Hemiptera,130
154,ME,Rachel Carson,Control,2,8/20/2014,2014,242,4,Hemiptera,203
156,ME,Rachel Carson,Control,1,8/20/2014,2014,242,4,Hemiptera,374
168,ME,Rachel Carson,Exclosure,1,8/20/2014,2014,242,4,Hemiptera,360
169,ME,Rachel Carson,Exclosure,2,8/20/2014,2014,242,4,Hemiptera,474
187,NH,Chapman,Control,3,8/20/2014,2014,242,4,Hemiptera,91
193,NH,Chapman,Exclosure,3,8/20/2014,2014,242,4,Hemiptera,69
196,ME,Rachel Carson,Exclosure,3,8/20/2014,2014,242,4,Hemiptera,578
199,ME,Rachel Carson,Control,3,8/20/2014,2014,242,4,Hemiptera,290
283,NH,Chapman,Exclosure,1,8/20/2014,2014,242,4,Hemiptera,107
95,NJ,Forsythe,Control,2,8/25/2014,2014,247,4,Hemiptera,32
109,NJ,Forsythe,Exclosure,2,8/25/2014,2014,247,4,Hemiptera,11
202,NJ,Forsythe,Control,3,8/25/2014,2014,247,4,Hemiptera,12
205,NJ,Forsythe,Exclosure,3,8/25/2014,2014,247,4,Hemiptera,22
272,NJ,Forsythe,Exclosure,1,8/25/2014,2014,247,4,Hemiptera,13
25,CT,Barn Island,Control,2,8/26/2014,2014,248,4,Hemiptera,5
32,CT,Barn Island,Exclosure,2,8/26/2014,2014,248,4,Hemiptera,0
136,CT,Hammo,Control,1,8/26/2014,2014,248,4,Hemiptera,15
137,CT,Hammo,Control,2,8/26/2014,2014,248,4,Hemiptera,84
138,CT,Hammo,Exclosure,1,8/26/2014,2014,248,4,Hemiptera,36
139,CT,Hammo,Exclosure,2,8/26/2014,2014,248,4,Hemiptera,32
145,CT,Hammo,Control,3,8/26/2014,2014,248,4,Hemiptera,51
146,CT,Hammo,Exclosure,3,8/26/2014,2014,248,4,Hemiptera,33
209,CT,Barn Island,Control,3,8/26/2014,2014,248,4,Hemiptera,10
211,CT,Barn Island,Exclosure,3,8/26/2014,2014,248,4,Hemiptera,8
263,CT,Barn Island,Control,1,8/26/2014,2014,248,4,Hemiptera,15
185,RI,Sachuest,Control,1,8/27/2014,2014,249,4,Hemiptera,3
186,RI,Sachuest,Control,2,8/27/2014,2014,249,4,Hemiptera,2
200,RI,Sachuest,Exclosure,1,8/27/2014,2014,249,4,Hemiptera,12
201,RI,Sachuest,Exclosure,2,8/27/2014,2014,249,4,Hemiptera,19
214,RI,Sachuest,Control,3,8/27/2014,2014,249,4,Hemiptera,2
216,RI,Sachuest,Exclosure,3,8/27/2014,2014,249,4,Hemiptera,9
310,ME,Bunny,Control,1,5/18/2015,2015,148,1,Hemiptera,0
311,ME,Bunny,Control,2,5/18/2015,2015,148,1,Hemiptera,2
318,ME,Bunny,Control,1,5/18/2015,2015,148,1,Hemiptera,0
319,ME,Bunny,Control,2,5/18/2015,2015,148,1,Hemiptera,0
359,ME,Bunny,Control,3,5/18/2015,2015,148,1,Hemiptera,0
360,ME,Bunny,Control,3,5/18/2015,2015,148,1,Hemiptera,4
322,NH,Chapman,Control,1,5/21/2015,2015,151,1,Hemiptera,25
323,NH,Chapman,Control,2,5/21/2015,2015,151,1,Hemiptera,60
326,NH,Chapman,Control,1,5/21/2015,2015,151,1,Hemiptera,19
327,NH,Chapman,Control,2,5/21/2015,2015,151,1,Hemiptera,20
361,NH,Chapman,Control,3,5/21/2015,2015,151,1,Hemiptera,37
362,NH,Chapman,Control,3,5/21/2015,2015,151,1,Hemiptera,3
342,ME,Rachel Carson,Control,1,5/22/2015,2015,152,1,Hemiptera,217
343,ME,Rachel Carson,Control,2,5/22/2015,2015,152,1,Hemiptera,206
347,ME,Rachel Carson,Control,1,5/22/2015,2015,152,1,Hemiptera,150
348,ME,Rachel Carson,Control,2,5/22/2015,2015,152,1,Hemiptera,175
363,ME,Rachel Carson,Control,3,5/22/2015,2015,152,1,Hemiptera,209
364,ME,Rachel Carson,Control,3,5/22/2015,2015,152,1,Hemiptera,219
289,ME,Asparagus,Control,1,5/27/2015,2015,157,1,Hemiptera,2
290,ME,Asparagus,Control,2,5/27/2015,2015,157,1,Hemiptera,4
296,NH,Asparagus,Control,1,5/27/2015,2015,157,1,Hemiptera,1
297,ME,Asparagus,Control,2,5/27/2015,2015,157,1,Hemiptera,1
365,ME,Asparagus,Control,3,5/27/2015,2015,157,1,Hemiptera,2
366,ME,Asparagus,Control,3,5/27/2015,2015,157,1,Hemiptera,0
336,CT,Hammo,Control,1,6/3/2015,2015,164,1,Hemiptera,10
337,CT,Hammo,Control,2,6/3/2015,2015,164,1,Hemiptera,8
338,CT,Hammo,Control,2,6/3/2015,2015,164,1,Hemiptera,2
367,CT,Hammo,Control,3,6/3/2015,2015,164,1,Hemiptera,3
368,CT,Hammo,Control,3,6/3/2015,2015,164,1,Hemiptera,0
375,CT,Hammo,Control,1,6/3/2015,2015,164,1,Hemiptera,49
369,CT,Barn Island,Control,3,6/4/2015,2015,165,1,Hemiptera,38
370,CT,Barn Island,Control,3,6/4/2015,2015,165,1,Hemiptera,15
376,CT,Barn Island,Control,1,6/4/2015,2015,165,1,Hemiptera,16
377,CT,Barn Island,Control,2,6/4/2015,2015,165,1,Hemiptera,52
378,CT,Barn Island,Control,1,6/4/2015,2015,165,1,Hemiptera,12
379,CT,Barn Island,Control,2,6/4/2015,2015,165,1,Hemiptera,12
351,RI,Sachuest,Control,1,6/5/2015,2015,166,1,Hemiptera,0
352,RI,Sachuest,Control,2,6/5/2015,2015,166,1,Hemiptera,2
355,RI,Sachuest,Control,1,6/5/2015,2015,166,1,Hemiptera,1
356,RI,Sachuest,Control,2,6/5/2015,2015,166,1,Hemiptera,9
371,RI,Sachuest,Control,3,6/5/2015,2015,166,1,Hemiptera,5
372,RI,Sachuest,Control,3,6/5/2015,2015,166,1,Hemiptera,2
329,NJ,Forsythe,Control,1,6/10/2015,2015,171,1,Hemiptera,109
330,NJ,Forsythe,Control,2,6/10/2015,2015,171,1,Hemiptera,68
331,NJ,Forsythe,Control,1,6/10/2015,2015,171,1,Hemiptera,46
332,NJ,Forsythe,Control,2,6/10/2015,2015,171,1,Hemiptera,92
373,NJ,Forsythe,Control,3,6/10/2015,2015,171,1,Hemiptera,53
374,NJ,Forsythe,Control,3,6/10/2015,2015,171,1,Hemiptera,30
53,NH,Chapman,Exclosure,3,6/24/2015,2015,185,2,Hemiptera,204
70,NH,Chapman,Control,1,6/24/2015,2015,185,2,Hemiptera,108
71,NH,Chapman,Control,2,6/24/2015,2015,185,2,Hemiptera,127
83,NH,Chapman,Exclosure,2,6/24/2015,2015,185,2,Hemiptera,222
151,ME,Rachel Carson,Control,1,6/24/2015,2015,185,2,Hemiptera,155
158,ME,Rachel Carson,Control,2,6/24/2015,2015,185,2,Hemiptera,116
171,ME,Rachel Carson,Exclosure,1,6/24/2015,2015,185,2,Hemiptera,34
172,ME,Rachel Carson,Exclosure,2,6/24/2015,2015,185,2,Hemiptera,122
215,NH,Chapman,Exclosure,1,6/24/2015,2015,185,2,Hemiptera,234
217,NH,Chapman,Control,3,6/24/2015,2015,185,2,Hemiptera,132
223,ME,Rachel Carson,Control,3,6/24/2015,2015,185,2,Hemiptera,107
224,ME,Rachel Carson,Exclosure,3,6/24/2015,2015,185,2,Hemiptera,50
7,ME,Asparagus,Control,1,6/25/2015,2015,186,2,Hemiptera,22
8,ME,Asparagus,Control,2,6/25/2015,2015,186,2,Hemiptera,26
18,ME,Asparagus,Exclosure,1,6/25/2015,2015,186,2,Hemiptera,4
19,ME,Asparagus,Exclosure,2,6/25/2015,2015,186,2,Hemiptera,12
41,ME,Bunny,Control,1,6/25/2015,2015,186,2,Hemiptera,11
42,ME,Bunny,Control,2,6/25/2015,2015,186,2,Hemiptera,8
54,ME,Bunny,Exclosure,1,6/25/2015,2015,186,2,Hemiptera,16
55,ME,Bunny,Exclosure,2,6/25/2015,2015,186,2,Hemiptera,26
218,ME,Asparagus,Control,3,6/25/2015,2015,186,2,Hemiptera,4
219,ME,Asparagus,Exclosure,3,6/25/2015,2015,186,2,Hemiptera,34
220,ME,Bunny,Control,3,6/25/2015,2015,186,2,Hemiptera,12
221,ME,Bunny,Exclosure,3,6/25/2015,2015,186,2,Hemiptera,14
179,RI,Sachuest,Control,1,6/29/2015,2015,190,2,Hemiptera,39
188,RI,Sachuest,Control,2,6/29/2015,2015,190,2,Hemiptera,21
203,RI,Sachuest,Exclosure,1,6/29/2015,2015,190,2,Hemiptera,27
204,RI,Sachuest,Exclosure,2,6/29/2015,2015,190,2,Hemiptera,30
222,RI,Sachuest,Exclosure,3,6/29/2015,2015,190,2,Hemiptera,21
225,RI,Sachuest,Control,3,6/29/2015,2015,190,2,Hemiptera,32
226,CT,Barn Island,Exclosure,3,6/29/2015,2015,190,2,Hemiptera,98
227,CT,Barn Island,Control,3,6/29/2015,2015,190,2,Hemiptera,39
248,CT,Barn Island,Exclosure,2,6/29/2015,2015,190,2,Hemiptera,28
254,CT,Barn Island,Exclosure,1,6/29/2015,2015,190,2,Hemiptera,18
256,CT,Barn Island,Control,1,6/29/2015,2015,190,2,Hemiptera,34
257,CT,Barn Island,Control,2,6/29/2015,2015,190,2,Hemiptera,78
98,NJ,Forsythe,Control,1,6/30/2015,2015,191,2,Hemiptera,198
99,NJ,Forsythe,Control,2,6/30/2015,2015,191,2,Hemiptera,84
111,NJ,Forsythe,Exclosure,1,6/30/2015,2015,191,2,Hemiptera,72
112,NJ,Forsythe,Exclosure,2,6/30/2015,2015,191,2,Hemiptera,165
116,CT,Hammo,Control,1,6/30/2015,2015,191,2,Hemiptera,77
142,CT,Hammo,Control,2,6/30/2015,2015,191,2,Hemiptera,98
228,CT,Hammo,Control,3,6/30/2015,2015,191,2,Hemiptera,49
229,CT,Hammo,Exclosure,3,6/30/2015,2015,191,2,Hemiptera,52
230,NJ,Forsythe,Exclosure,3,6/30/2015,2015,191,2,Hemiptera,80
231,NJ,Forsythe,Control,3,6/30/2015,2015,191,2,Hemiptera,205
241,CT,Hammo,Exclosure,1,6/30/2015,2015,191,2,Hemiptera,34
245,CT,Hammo,Exclosure,2,6/30/2015,2015,191,2,Hemiptera,37
72,NH,Chapman,Control,1,7/21/2015,2015,212,3,Hemiptera,530
73,NH,Chapman,Control,2,7/21/2015,2015,212,3,Hemiptera,326
84,NH,Chapman,Exclosure,1,7/21/2015,2015,212,3,Hemiptera,282
85,NH,Chapman,Exclosure,2,7/21/2015,2015,212,3,Hemiptera,221
149,ME,Rachel Carson,Control,1,7/21/2015,2015,212,3,Hemiptera,2990
160,ME,Rachel Carson,Control,2,7/21/2015,2015,212,3,Hemiptera,1870
173,ME,Rachel Carson,Exclosure,1,7/21/2015,2015,212,3,Hemiptera,925
174,ME,Rachel Carson,Exclosure,2,7/21/2015,2015,212,3,Hemiptera,755
232,NH,Chapman,Control,3,7/21/2015,2015,212,3,Hemiptera,904
233,NH,Chapman,Exclosure,3,7/21/2015,2015,212,3,Hemiptera,372
234,ME,Rachel Carson,Exclosure,3,7/21/2015,2015,212,3,Hemiptera,581
235,ME,Rachel Carson,Control,3,7/21/2015,2015,212,3,Hemiptera,1964
9,ME,Asparagus,Control,1,7/22/2015,2015,213,3,Hemiptera,51
10,ME,Asparagus,Control,2,7/22/2015,2015,213,3,Hemiptera,67
20,ME,Asparagus,Exclosure,1,7/22/2015,2015,213,3,Hemiptera,60
21,ME,Asparagus,Exclosure,2,7/22/2015,2015,213,3,Hemiptera,37
43,ME,Bunny,Control,1,7/22/2015,2015,213,3,Hemiptera,149
44,ME,Bunny,Control,2,7/22/2015,2015,213,3,Hemiptera,61
56,ME,Bunny,Exclosure,1,7/22/2015,2015,213,3,Hemiptera,97
57,ME,Bunny,Exclosure,2,7/22/2015,2015,213,3,Hemiptera,187
236,ME,Asparagus,Control,3,7/22/2015,2015,213,3,Hemiptera,31
237,ME,Asparagus,Exclosure,3,7/22/2015,2015,213,3,Hemiptera,102
238,ME,Bunny,Control,3,7/22/2015,2015,213,3,Hemiptera,167
239,ME,Bunny,Exclosure,3,7/22/2015,2015,213,3,Hemiptera,298
189,RI,Sachuest,Control,1,7/28/2015,2015,219,3,Hemiptera,21
190,RI,Sachuest,Control,2,7/28/2015,2015,219,3,Hemiptera,24
206,RI,Sachuest,Exclosure,1,7/28/2015,2015,219,3,Hemiptera,26
207,RI,Sachuest,Exclosure,2,7/28/2015,2015,219,3,Hemiptera,18
